price,bedrooms,sqft_living,waterfront,condition,city,country
913000,4,3640,0,3,Sammamish,USA
555000,3,2040,0,5,Seattle,USA
711000,4,1980,0,5,Mercer Island,USA
403500,5,3600,0,4,Normandy Park,USA
975000,4,4270,0,3,Redmond,USA
253779,4,2030,0,3,SeaTac,USA
384400,3,1689,0,3,Seattle,USA
646000,5,2870,0,3,Seattle,USA
415000,3,1270,0,3,Seattle,USA
764000,4,2790,0,3,Sammamish,USA
507000,5,3850,0,3,Auburn,USA
545500,3,1560,0,4,Seattle,USA
450000,3,1180,0,4,Seattle,USA
264000,4,1820,0,4,Kent,USA
650000,5,1260,0,3,Seattle,USA
365000,3,2640,0,3,Renton,USA
343566,2,1100,0,3,Seattle,USA
375000,3,1950,0,3,Shoreline,USA
295000,3,1380,0,4,Des Moines,USA
325000,3,2200,0,4,Renton,USA
265000,4,2050,0,3,Auburn,USA
562000,5,2795,0,3,Duvall,USA
540000,4,2050,0,4,Woodinville,USA
4489000,4,6430,0,3,Bellevue,USA
279950,5,2150,0,4,Kent,USA
540000,3,1970,0,5,Shoreline,USA
310000,4,2660,0,4,Federal Way,USA
190000,1,720,0,3,Seattle,USA
440000,4,2410,0,3,Snoqualmie,USA
1400000,3,2020,0,3,Seattle,USA
230000,2,1080,0,3,Renton,USA
455000,3,1180,0,3,North Bend,USA
175000,2,660,0,3,Seattle,USA
650000,3,2920,0,4,Bellevue,USA
3000000,4,4850,1,5,Kirkland,USA
192500,3,1080,0,3,Tukwila,USA
239950,3,1670,0,3,Federal Way,USA
175000,6,1370,0,3,Seattle,USA
850000,5,3450,0,5,Kirkland,USA
410000,4,1970,0,3,Burien,USA
570000,4,2290,0,3,Issaquah,USA
469000,5,2240,0,3,Shoreline,USA
559000,2,1240,0,4,Seattle,USA
739888,3,2420,0,4,Sammamish,USA
568450,5,3260,0,4,Kent,USA
240000,2,670,0,3,Seattle,USA
574950,5,3160,0,4,Issaquah,USA
180000,3,1990,0,3,Des Moines,USA
1160000,4,4680,0,3,Bellevue,USA
300000,3,1700,0,3,Seattle,USA
630000,4,2807,0,3,Kenmore,USA
507000,4,1770,0,4,Redmond,USA
287500,4,2570,0,4,Federal Way,USA
688000,3,3450,0,3,Sammamish,USA
424000,3,1670,0,3,Kirkland,USA
400000,3,1050,0,4,Seattle,USA
620000,4,1910,0,3,Issaquah,USA
300000,3,910,0,4,Kirkland,USA
615000,5,2480,0,3,Sammamish,USA
206000,2,1820,0,3,Tukwila,USA
515500,4,2920,0,3,Duvall,USA
554000,5,1870,0,4,Lake Forest Park,USA
825000,4,3810,0,3,Seattle,USA
855000,4,2190,0,3,Seattle,USA
315000,3,1730,0,3,Maple Valley,USA
299000,5,2220,0,4,Renton,USA
650000,3,1320,0,3,Bellevue,USA
465000,3,1510,0,3,Seattle,USA
535000,3,2120,0,3,Redmond,USA
564000,2,1690,0,3,Redmond,USA
515000,3,1360,0,3,Seattle,USA
580000,4,3250,0,3,Renton,USA
309000,3,1490,0,3,Seattle,USA
536751,3,1930,0,3,Snoqualmie,USA
415000,4,2020,0,3,Renton,USA
267000,3,1584,0,3,Auburn,USA
820000,4,3170,0,3,Kirkland,USA
1399950,4,3870,0,3,Kirkland,USA
485000,2,1430,0,3,Seattle,USA
482000,3,1380,0,3,Seattle,USA
535000,4,2610,0,3,Kenmore,USA
690000,3,1540,0,3,Seattle,USA
576000,3,1940,0,4,Seattle,USA
378750,3,2160,0,3,Seattle,USA
269900,4,1530,0,4,Renton,USA
210000,3,1440,0,3,Auburn,USA
429900,4,2640,0,3,Renton,USA
1525000,4,3620,0,4,Seattle,USA
360000,4,2850,0,3,Maple Valley,USA
405000,2,1260,0,4,Seattle,USA
450000,3,1610,0,3,Kirkland,USA
703000,3,1360,0,3,Seattle,USA
661000,4,2496,0,3,Redmond,USA
580000,4,2160,0,3,Bellevue,USA
464000,3,1320,0,3,Seattle,USA
945000,2,2540,0,3,Seattle,USA
659500,4,2620,0,4,Bellevue,USA
200000,3,1140,0,3,Tukwila,USA
280000,3,1790,0,4,Auburn,USA
1325000,4,2440,0,4,Seattle,USA
346150,3,2140,0,4,Renton,USA
197500,3,1330,0,5,Enumclaw,USA
799000,4,2590,0,3,Seattle,USA
1309500,4,4750,0,3,Seattle,USA
350000,2,1620,0,5,Kirkland,USA
720000,4,2440,0,3,Redmond,USA
519000,3,2020,0,5,Normandy Park,USA
590300,3,1470,0,4,Seattle,USA
2200000,5,5990,1,3,Issaquah,USA
410000,6,2520,0,4,Lake Forest Park,USA
437000,2,1440,0,3,Redmond,USA
221000,3,1640,0,3,Federal Way,USA
380000,4,2150,0,3,Kenmore,USA
506000,2,1570,0,4,Seattle,USA
395000,4,1980,0,4,Issaquah,USA
285000,3,1210,0,3,Seattle,USA
311000,3,1900,0,5,Seattle,USA
520000,3,1940,0,3,Maple Valley,USA
435000,3,1310,0,4,Seattle,USA
120000,2,990,0,2,Kent,USA
1440000,3,3870,0,3,Seattle,USA
186000,3,1340,0,3,Auburn,USA
756000,4,2160,0,5,Seattle,USA
248000,4,2080,0,3,Seattle,USA
287000,3,1300,0,5,SeaTac,USA
510000,4,2610,0,3,Lake Forest Park,USA
249000,3,1050,0,4,Kent,USA
340000,3,2480,0,3,Renton,USA
399888,4,1820,0,4,Seattle,USA
440000,3,1170,0,4,Redmond,USA
899000,4,2370,0,3,Seattle,USA
540500,5,3090,0,3,Burien,USA
385000,3,2310,0,4,Kent,USA
558000,4,2060,0,4,Bellevue,USA
600000,3,2540,0,3,Enumclaw,USA
450000,4,2400,0,3,Renton,USA
232500,3,1320,0,3,Federal Way,USA
436000,2,790,0,3,Seattle,USA
240000,4,1790,0,4,Des Moines,USA
489950,3,1820,0,3,Kirkland,USA
680000,6,1670,0,5,Seattle,USA
1068000,5,3990,0,3,Newcastle,USA
352450,3,1430,0,5,Shoreline,USA
335000,4,2030,0,4,Enumclaw,USA
549000,4,1290,0,4,Seattle,USA
1240000,4,3820,0,3,Bellevue,USA
618250,4,2520,0,4,Seattle,USA
1815000,5,3880,0,3,Mercer Island,USA
850000,2,1590,0,3,Seattle,USA
930000,5,3530,0,3,Seattle,USA
505000,3,1610,0,3,Issaquah,USA
925000,4,3280,0,3,Redmond,USA
275000,3,1860,0,4,Federal Way,USA
499000,3,1840,0,4,Seattle,USA
507000,3,2120,0,3,Seattle,USA
619850,4,2270,0,5,Bellevue,USA
500000,3,2840,0,3,Carnation,USA
310000,4,1220,0,3,Carnation,USA
646000,4,2310,0,3,Seattle,USA
265000,3,1840,0,3,Federal Way,USA
475000,3,950,0,3,Seattle,USA
600000,4,3070,0,4,Kirkland,USA
470000,3,1730,0,3,Maple Valley,USA
319950,2,920,0,3,Seattle,USA
712000,3,3200,0,3,Sammamish,USA
775000,4,3010,0,3,Sammamish,USA
390000,3,1600,0,3,Kirkland,USA
585000,4,2840,0,3,Kirkland,USA
1027000,3,2430,0,3,Bellevue,USA
232603,3,1750,0,4,Auburn,USA
543000,3,1240,0,3,Seattle,USA
607500,3,1530,0,3,Seattle,USA
750000,3,3390,0,3,Newcastle,USA
728050,3,2320,0,3,Redmond,USA
734990,4,2650,0,3,Redmond,USA
330000,3,2238,0,3,Federal Way,USA
605000,4,2620,0,3,Newcastle,USA
441000,3,1910,0,3,Kirkland,USA
650000,4,3040,0,3,Redmond,USA
1950000,7,4640,0,3,Mercer Island,USA
395000,3,1500,0,3,Seattle,USA
245000,1,380,0,3,Burien,USA
905000,4,2970,0,3,Mercer Island,USA
660000,4,3030,0,5,Issaquah,USA
378000,4,1890,0,3,North Bend,USA
600000,2,1040,0,4,Seattle,USA
632500,4,2090,0,3,Sammamish,USA
210000,2,1680,0,4,Auburn,USA
754800,2,2770,0,3,Redmond,USA
175000,2,1020,0,4,Auburn,USA
455000,3,1470,0,4,Issaquah,USA
450000,3,1430,0,3,Seattle,USA
790000,4,2050,0,3,Lake Forest Park,USA
480000,4,2080,0,3,Seattle,USA
850000,3,2870,0,3,Seattle,USA
725000,4,3940,0,3,Renton,USA
380000,3,1520,0,3,Seattle,USA
979000,3,1700,0,4,Bellevue,USA
359950,3,1940,0,4,Seattle,USA
665900,4,2870,0,4,Seattle,USA
812000,3,3240,0,3,Sammamish,USA
203000,3,1150,0,4,Burien,USA
456000,3,1440,0,4,Sammamish,USA
547000,5,2200,0,5,Seattle,USA
280000,3,1470,0,3,Des Moines,USA
640000,2,1760,0,4,Seattle,USA
477000,3,1780,0,3,Bothell,USA
455000,4,2450,0,4,Burien,USA
587206,3,1890,0,3,Seattle,USA
425000,3,2540,0,3,Renton,USA
511500,4,1360,0,3,Seattle,USA
218000,2,1310,0,3,Maple Valley,USA
332000,3,1510,0,3,Burien,USA
291000,3,1860,0,4,Covington,USA
279000,4,2200,0,3,Renton,USA
950000,4,3360,0,3,Kirkland,USA
970500,3,2470,0,3,Mercer Island,USA
412000,2,1260,0,3,Seattle,USA
400000,3,1430,0,4,Seattle,USA
200000,3,1230,0,5,Auburn,USA
397000,4,2320,0,3,North Bend,USA
715000,4,3290,0,3,Sammamish,USA
371000,4,2550,0,3,Maple Valley,USA
458000,3,1870,0,3,Bothell,USA
436500,5,3110,0,3,Bothell,USA
329950,3,1820,0,3,Renton,USA
950000,3,3050,1,4,Des Moines,USA
282000,4,1890,0,3,Kent,USA
250000,1,800,0,2,Seattle,USA
1135000,6,6900,0,4,Woodinville,USA
400000,4,2670,0,3,Auburn,USA
681500,5,3260,0,3,Bellevue,USA
200000,2,860,0,5,Burien,USA
1300000,5,3366,0,3,Seattle,USA
1462497,5,3840,0,3,Seattle,USA
995000,4,3850,0,3,Bellevue,USA
355000,4,2040,0,3,Seattle,USA
425000,3,1790,0,3,Woodinville,USA
869000,4,3740,0,3,Woodinville,USA
915000,3,2660,0,3,Seattle,USA
2110000,3,3230,0,4,Bellevue,USA
925000,4,3140,0,4,Mercer Island,USA
2400000,6,5480,0,4,Seattle,USA
390000,3,1160,0,3,Seattle,USA
330000,3,1860,0,3,Maple Valley,USA
482500,4,1630,0,5,Seattle,USA
525000,3,1750,0,3,Seattle,USA
237000,3,1300,0,4,Renton,USA
205000,3,960,0,5,Auburn,USA
623000,3,1850,0,5,Kirkland,USA
565000,4,3260,0,3,Renton,USA
400000,4,2420,0,4,Shoreline,USA
405000,3,1460,0,3,Sammamish,USA
337000,4,2240,0,3,Shoreline,USA
355000,2,1240,0,3,Vashon,USA
885000,3,2060,0,4,Mercer Island,USA
420000,5,2280,0,3,Shoreline,USA
448000,4,2510,0,3,Maple Valley,USA
800000,4,3150,0,3,Sammamish,USA
830000,5,2780,0,4,Bellevue,USA
725000,6,2380,0,3,Seattle,USA
780000,3,2140,0,3,Seattle,USA
325000,2,840,0,3,Seattle,USA
488800,4,2170,0,4,Bellevue,USA
1320000,4,4410,0,3,Bellevue,USA
489000,4,2120,0,4,Seattle,USA
1240000,7,6630,0,3,Bellevue,USA
595000,3,3290,0,4,Newcastle,USA
359900,5,2290,0,3,Renton,USA
1080000,3,4910,0,4,Bellevue,USA
925000,4,3730,0,3,Sammamish,USA
625000,3,2440,0,3,Seattle,USA
339990,3,2570,0,3,Auburn,USA
775950,4,2970,0,3,Redmond,USA
420000,5,2630,0,3,Renton,USA
654000,3,1530,0,3,Seattle,USA
725000,3,3690,0,3,Snoqualmie,USA
375000,2,1230,0,4,Seattle,USA
1100000,3,2200,0,3,Bellevue,USA
639500,4,2330,0,3,Redmond,USA
849000,4,2160,0,4,Seattle,USA
418000,4,1550,0,3,Bellevue,USA
442900,4,1780,0,4,Seattle,USA
750000,3,2610,0,3,Seattle,USA
930000,3,3290,0,3,Redmond,USA
565000,2,1330,0,4,Seattle,USA
874150,4,3530,0,3,Kirkland,USA
545000,4,2090,0,3,Issaquah,USA
500000,4,2040,0,3,Bellevue,USA
687000,4,2370,0,5,Kirkland,USA
810000,4,2810,0,3,Bellevue,USA
439500,3,2050,0,4,Issaquah,USA
802000,3,2870,0,4,Seattle,USA
732600,4,2130,0,4,Bellevue,USA
374000,4,2580,0,3,Renton,USA
330000,4,2380,0,3,SeaTac,USA
365000,4,1940,0,1,Bellevue,USA
290900,2,1610,0,3,Tukwila,USA
577000,3,2060,0,3,Seattle,USA
280000,2,1010,0,4,North Bend,USA
675000,4,2810,0,3,Sammamish,USA
800000,3,2380,0,4,Mercer Island,USA
299995,2,1060,0,4,Shoreline,USA
440000,3,1560,0,3,Kirkland,USA
249500,2,1500,0,4,Covington,USA
690000,2,970,0,4,Seattle,USA
235000,3,1170,0,4,Renton,USA
320000,3,2280,0,3,Auburn,USA
350000,7,2800,0,3,Renton,USA
334000,4,1150,0,3,Kirkland,USA
235000,6,2180,0,3,Federal Way,USA
442000,4,2520,0,3,Renton,USA
264000,3,1760,0,4,Federal Way,USA
275000,2,1180,0,4,Shoreline,USA
430000,2,950,0,4,Seattle,USA
550000,3,1900,0,3,Bellevue,USA
775000,4,2300,0,3,Seattle,USA
603500,6,2660,0,5,Bellevue,USA
230000,3,1530,0,4,Enumclaw,USA
449000,4,1850,0,3,Seattle,USA
2075000,4,4230,0,3,Bellevue,USA
420000,3,1200,0,3,Seattle,USA
735000,4,2270,0,5,Seattle,USA
200000,3,1090,0,4,Covington,USA
286000,3,1100,0,3,Seattle,USA
579000,3,1640,0,3,Seattle,USA
345100,3,1950,0,3,Seattle,USA
350000,3,1660,0,3,Shoreline,USA
291500,3,880,0,5,Shoreline,USA
649950,3,1500,0,3,Seattle,USA
458500,3,1890,0,3,Seattle,USA
500000,3,1150,0,3,Seattle,USA
362300,3,2430,0,3,Kent,USA
324000,4,2110,0,3,Renton,USA
495000,3,2950,0,4,Burien,USA
233500,3,1650,0,3,Kent,USA
479000,3,2110,0,4,Woodinville,USA
322200,4,2010,0,4,Covington,USA
835000,4,3030,0,3,Redmond,USA
347000,3,1270,0,3,Bothell,USA
725000,3,1610,0,5,Kirkland,USA
345000,3,1140,0,4,Seattle,USA
345950,3,2110,0,3,Kent,USA
550000,3,1840,0,4,Redmond,USA
399950,3,1560,0,4,Seattle,USA
269500,3,1840,0,4,Kent,USA
494000,4,1830,0,4,Shoreline,USA
453000,4,2120,0,4,Bellevue,USA
442500,3,1600,0,3,Kirkland,USA
235000,4,1450,0,3,Tukwila,USA
389800,3,1880,0,3,Lake Forest Park,USA
346000,3,1270,0,3,Burien,USA
360000,4,1720,0,3,Seattle,USA
650000,4,2400,0,3,Issaquah,USA
290000,3,1150,0,4,Shoreline,USA
234000,2,870,0,3,Seattle,USA
260000,4,2000,0,3,Kent,USA
349900,3,2420,0,5,Issaquah,USA
275000,3,1080,0,4,Shoreline,USA
725000,4,3420,0,3,Woodinville,USA
375000,4,1870,0,3,Renton,USA
806000,4,2500,0,3,Redmond,USA
470000,3,2150,0,3,Renton,USA
490000,3,1470,0,3,Seattle,USA
615000,5,2130,0,5,Seattle,USA
249000,3,1000,0,3,Kent,USA
396500,3,2390,0,3,Seattle,USA
405000,2,860,0,4,Seattle,USA
560000,3,1960,0,4,Newcastle,USA
459950,4,2000,0,3,Bothell,USA
265000,3,1620,0,3,Seattle,USA
502000,6,2890,0,3,Bellevue,USA
430000,3,1300,0,3,Sammamish,USA
525000,2,1080,0,3,Seattle,USA
415000,4,2170,0,3,Seattle,USA
600000,3,2260,0,3,Sammamish,USA
225000,3,1580,0,4,Federal Way,USA
300000,4,2620,0,3,Covington,USA
491234,4,1540,0,3,Issaquah,USA
1580000,4,4570,0,5,Seattle,USA
905000,4,3440,0,3,Issaquah,USA
199950,5,1740,0,4,Des Moines,USA
450000,4,2160,0,4,Seattle,USA
899000,3,1480,0,4,Yarrow Point,USA
649000,2,2260,0,3,Carnation,USA
780000,4,3910,0,4,Issaquah,USA
400000,4,1700,0,3,Duvall,USA
831500,5,4470,0,3,Woodinville,USA
471001,3,1800,0,5,Seattle,USA
385000,3,1630,0,3,Seattle,USA
326000,3,1030,0,3,Woodinville,USA
335000,1,720,0,3,Seattle,USA
320000,4,1890,0,4,Auburn,USA
300000,4,1840,0,3,Kent,USA
269950,4,2540,0,5,Kent,USA
1220000,4,3520,0,5,Seattle,USA
590000,4,3220,0,4,Bellevue,USA
750000,3,1820,0,4,Seattle,USA
239950,3,1230,0,4,Covington,USA
215000,3,1340,0,3,SeaTac,USA
165000,3,1200,0,3,Tukwila,USA
261350,3,1390,0,4,Federal Way,USA
569000,4,1730,0,5,Seattle,USA
425000,3,1580,0,3,Redmond,USA
800000,4,3520,0,3,Seattle,USA
715000,4,2650,0,4,Issaquah,USA
337000,3,1310,0,3,Renton,USA
560000,4,2300,0,3,Sammamish,USA
449500,3,1780,0,3,Kirkland,USA
660000,3,1980,0,3,Seattle,USA
685000,2,1300,0,3,Seattle,USA
905000,5,3500,0,3,Bellevue,USA
403500,3,1830,0,3,Seattle,USA
405000,3,1520,0,3,Seattle,USA
385000,4,2700,0,3,Kent,USA
1700000,3,2810,1,4,Redmond,USA
285000,3,1660,0,3,Kent,USA
249900,3,1310,0,4,Covington,USA
633634,4,2960,0,3,Snoqualmie,USA
329900,3,2242,0,3,Auburn,USA
310000,3,2540,0,3,Kent,USA
345000,3,1420,0,3,Seattle,USA
160797,3,1270,0,3,Seattle,USA
562500,3,1300,0,3,Seattle,USA
664950,5,3190,0,3,Seattle,USA
515000,5,2910,0,3,Seattle,USA
497000,3,1630,0,3,Issaquah,USA
312891,5,2300,0,3,Federal Way,USA
670000,3,3310,0,3,Seattle,USA
362500,2,940,0,3,Seattle,USA
402101,2,1020,0,3,Seattle,USA
438000,3,1520,0,3,Seattle,USA
687500,4,2330,0,4,Seattle,USA
160000,3,1010,0,4,Des Moines,USA
415000,3,1070,0,3,Redmond,USA
405000,3,3170,0,3,Federal Way,USA
880000,4,3030,0,3,Seattle,USA
585000,3,2270,0,3,Vashon,USA
640000,4,2341,0,3,Redmond,USA
819000,3,2130,0,5,Seattle,USA
520000,3,2300,0,3,Woodinville,USA
367500,3,1660,0,4,Woodinville,USA
762500,4,2610,0,4,Mercer Island,USA
300000,3,2150,0,3,Shoreline,USA
625000,3,2410,0,4,Woodinville,USA
530000,2,1580,0,3,Seattle,USA
379000,3,1740,0,3,North Bend,USA
615000,2,1270,0,3,Seattle,USA
660000,2,2550,0,5,Seattle,USA
380000,3,1860,0,4,Enumclaw,USA
314900,4,2700,0,3,Federal Way,USA
324950,3,1460,0,3,Burien,USA
225000,3,1330,0,3,Federal Way,USA
535000,3,2070,0,3,Sammamish,USA
348500,3,1360,0,4,Renton,USA
725000,4,2650,0,3,Bellevue,USA
925000,4,3580,0,3,Woodinville,USA
549000,2,2034,1,5,Vashon,USA
400000,3,1230,0,3,Sammamish,USA
620000,4,2450,0,3,Redmond,USA
665000,6,2840,0,5,Seattle,USA
1215000,4,3820,0,3,Woodinville,USA
1157400,3,2740,0,3,Seattle,USA
349950,4,2090,0,3,Renton,USA
2466350,5,6390,0,3,Seattle,USA
339000,4,2470,0,3,Seattle,USA
615000,3,1720,0,4,Seattle,USA
751000,4,3090,0,3,Redmond,USA
941000,4,2320,0,5,Seattle,USA
600000,4,1740,0,5,Bellevue,USA
455000,4,2950,0,3,Renton,USA
1295648,0,4810,0,3,Redmond,USA
485000,3,1500,0,5,Seattle,USA
358000,3,1810,0,5,Enumclaw,USA
339000,3,1100,0,4,Seattle,USA
258000,3,1490,0,3,Des Moines,USA
455000,2,1200,0,3,Seattle,USA
437000,4,1890,0,3,Redmond,USA
689000,3,2200,0,5,Bellevue,USA
319000,4,2510,0,3,Kent,USA
510000,3,1420,0,3,Seattle,USA
440000,3,2000,0,4,Normandy Park,USA
1010000,2,1460,0,5,Kirkland,USA
875000,4,3220,0,3,Woodinville,USA
304000,4,1310,0,4,Shoreline,USA
139000,2,690,0,4,Renton,USA
464500,3,1150,0,5,Bellevue,USA
336500,3,1480,0,3,Shoreline,USA
230000,4,1850,0,4,Seattle,USA
425000,3,1930,0,3,Issaquah,USA
300000,2,750,0,4,Seattle,USA
457500,3,1430,0,3,Seattle,USA
366000,3,1840,0,4,Renton,USA
502000,3,1300,0,3,Bellevue,USA
194000,3,1050,0,3,Federal Way,USA
305000,4,2210,0,4,Kent,USA
1250000,4,3220,0,5,Bellevue,USA
575000,4,4620,0,4,Federal Way,USA
343500,4,1760,0,4,Seattle,USA
325000,3,850,0,3,Shoreline,USA
600000,4,4690,0,3,Lake Forest Park,USA
850000,4,3920,0,3,Redmond,USA
420000,3,2140,0,3,Issaquah,USA
257500,2,1180,0,3,Seattle,USA
317000,5,2360,0,4,Seattle,USA
970000,3,3060,0,4,Seattle,USA
252000,3,1670,0,4,Kent,USA
683500,3,1820,0,3,Seattle,USA
289000,3,1970,0,3,Auburn,USA
355000,2,930,0,3,Seattle,USA
675000,3,2300,0,3,Redmond,USA
396500,3,2590,0,4,Kent,USA
362500,4,1450,0,3,Issaquah,USA
395000,4,1540,0,5,Seattle,USA
599000,5,2730,0,3,Sammamish,USA
218000,3,880,0,4,Seattle,USA
589950,4,3190,0,3,Maple Valley,USA
218000,3,1330,0,4,Federal Way,USA
360000,3,1500,0,3,Shoreline,USA
350000,2,740,0,4,Seattle,USA
350000,4,2560,0,3,Auburn,USA
845000,3,2540,0,5,Seattle,USA
839000,3,3200,0,3,Woodinville,USA
850000,4,3330,0,3,Seattle,USA
329950,2,900,0,4,Seattle,USA
425000,4,1600,0,3,Seattle,USA
210000,2,970,0,3,Seattle,USA
631500,2,1130,0,4,Seattle,USA
295000,2,650,0,3,Seattle,USA
575000,3,2400,0,4,Seattle,USA
415000,3,2280,0,3,Duvall,USA
859000,4,3550,0,3,Bellevue,USA
639888,4,2050,0,3,Issaquah,USA
329445,2,830,0,3,Seattle,USA
745641,4,2440,0,3,Redmond,USA
395000,3,1600,0,3,Seattle,USA
790000,4,3190,0,3,Issaquah,USA
890000,4,2550,0,3,Seattle,USA
400000,3,2180,0,4,Shoreline,USA
365500,3,1410,0,4,Woodinville,USA
245000,3,1410,0,3,Kent,USA
390000,4,2340,0,3,Kent,USA
196500,3,1320,0,3,Auburn,USA
1200000,4,3990,0,3,Newcastle,USA
276900,3,1270,0,4,Renton,USA
995000,3,4380,1,3,Burien,USA
2300000,4,4250,0,3,Bellevue,USA
505000,3,1860,0,4,Issaquah,USA
1229000,4,3770,0,3,Bellevue,USA
352000,4,1530,0,3,Seattle,USA
597326,4,3570,0,3,Mercer Island,USA
800000,2,1740,0,3,Seattle,USA
270000,3,1670,0,4,Covington,USA
235000,4,1570,0,4,Auburn,USA
409900,2,1590,0,3,Kirkland,USA
739900,5,2980,0,3,Redmond,USA
608000,4,2690,0,3,Redmond,USA
381500,2,900,0,5,Seattle,USA
562100,2,1440,0,3,Seattle,USA
740000,4,3000,0,3,Issaquah,USA
308000,3,1640,0,3,Seattle,USA
905000,5,3100,0,3,Bellevue,USA
762000,4,4000,0,3,Snoqualmie,USA
356000,4,2020,0,3,North Bend,USA
750000,3,1840,0,5,Seattle,USA
418800,4,2100,0,4,Kenmore,USA
276000,4,2460,0,4,Auburn,USA
725000,3,2610,0,3,Redmond,USA
285000,3,1460,0,3,Maple Valley,USA
205000,3,1050,0,3,Kent,USA
583000,3,1790,0,3,Sammamish,USA
657000,4,2180,0,4,Seattle,USA
386000,4,2050,0,3,Des Moines,USA
589950,5,2790,0,5,Renton,USA
575000,3,1700,0,3,Seattle,USA
574000,3,2380,0,3,Snoqualmie,USA
690500,5,2000,0,4,Seattle,USA
565000,2,1670,0,3,Issaquah,USA
500000,3,1190,0,3,Seattle,USA
330000,6,3040,0,3,Kent,USA
286000,2,780,0,4,North Bend,USA
450000,3,2330,0,3,Lake Forest Park,USA
870000,4,2840,0,5,Seattle,USA
725000,4,2490,0,4,Redmond,USA
275000,2,770,0,4,Seattle,USA
645000,3,1850,0,4,Seattle,USA
152000,3,1090,0,4,Auburn,USA
315000,4,1780,0,5,Seattle,USA
190000,1,930,0,3,Seattle,USA
700000,4,2770,0,3,Sammamish,USA
233000,3,1250,0,3,Shoreline,USA
249000,4,1830,0,3,Kent,USA
310000,2,870,0,3,Seattle,USA
265950,3,1150,0,4,Seattle,USA
860000,5,4500,0,4,Seattle,USA
200000,3,1150,0,4,Auburn,USA
402000,4,2000,0,5,Seattle,USA
305000,6,1900,0,2,Seattle,USA
505000,3,1640,0,3,Kirkland,USA
1355000,3,2680,0,5,Seattle,USA
482000,3,2420,0,3,Snoqualmie,USA
299950,3,1790,0,3,Federal Way,USA
770000,4,3920,0,3,Sammamish,USA
245700,3,1640,0,3,Kent,USA
283000,3,890,0,4,Renton,USA
650000,4,1910,0,4,Seattle,USA
530000,5,2140,0,3,Bellevue,USA
440000,3,2030,0,4,Burien,USA
1005000,4,4225,0,4,Sammamish,USA
599990,3,2680,0,3,Issaquah,USA
544000,4,2030,0,3,Issaquah,USA
1700000,5,5850,0,4,Bellevue,USA
270000,2,2060,0,3,Seattle,USA
435000,2,1060,0,4,Seattle,USA
349000,3,1010,0,4,Shoreline,USA
1140000,4,3310,0,5,Woodinville,USA
320000,4,2000,0,3,Maple Valley,USA
804100,4,3070,0,3,Newcastle,USA
594000,3,1270,0,3,Seattle,USA
531500,4,3110,0,4,Black Diamond,USA
1150000,3,2110,0,5,Sammamish,USA
374500,3,1400,0,3,Kenmore,USA
450000,4,2310,0,3,Seattle,USA
744500,5,2700,0,4,Bellevue,USA
913888,5,2370,0,4,Bellevue,USA
760000,4,2760,0,5,Seattle,USA
346500,2,1610,0,3,Seattle,USA
280000,3,1230,0,3,Renton,USA
557500,3,1900,0,4,Bellevue,USA
260000,3,1580,0,3,Des Moines,USA
1330000,3,1940,0,3,Seattle,USA
640000,3,1620,0,5,Seattle,USA
280000,7,1940,0,3,Auburn,USA
205000,3,1230,0,3,Federal Way,USA
957000,5,3160,0,3,Seattle,USA
625000,5,2700,0,4,Bellevue,USA
680000,4,1880,0,5,Seattle,USA
150000,2,890,0,3,Burien,USA
255950,3,1720,0,3,Kent,USA
246500,3,1620,0,3,Maple Valley,USA
450000,2,1380,0,4,Seattle,USA
595888,3,1870,0,5,Seattle,USA
454000,3,1970,0,4,Snoqualmie,USA
299900,3,1110,0,3,Shoreline,USA
200000,3,1190,0,3,Auburn,USA
346500,3,1150,0,4,Seattle,USA
585000,4,2890,0,3,Kirkland,USA
383000,3,1500,0,3,Woodinville,USA
519000,4,1950,0,4,Seattle,USA
410000,3,1250,0,5,Newcastle,USA
578000,4,2070,0,3,Issaquah,USA
1280000,4,4660,0,3,Bellevue,USA
395000,2,1350,0,3,Seattle,USA
364000,3,1800,0,3,Seattle,USA
240000,3,1481,0,3,Auburn,USA
328423,3,1730,0,3,Seattle,USA
594000,4,2720,0,3,Kenmore,USA
425000,3,2320,0,3,Seattle,USA
309620,3,1860,0,3,Duvall,USA
260000,5,2025,0,3,Pacific,USA
563500,3,1400,0,3,Seattle,USA
975000,5,2620,0,3,Seattle,USA
937000,3,2450,0,3,Seattle,USA
518500,3,1590,0,3,Seattle,USA
563500,4,2085,0,3,Fall City,USA
1050000,4,3450,0,3,Bellevue,USA
350000,3,1780,0,4,Renton,USA
826000,4,3060,0,3,Issaquah,USA
225000,3,1700,0,5,Burien,USA
235867,4,1330,0,4,Renton,USA
399000,4,3060,0,3,Covington,USA
177500,3,1220,0,3,Renton,USA
224000,4,1600,0,4,Auburn,USA
302000,4,1530,0,3,Renton,USA
760000,3,1980,0,5,Mercer Island,USA
460000,3,1730,0,3,Kirkland,USA
415000,3,1170,0,3,Seattle,USA
669000,2,1950,0,4,Burien,USA
254600,3,1470,0,4,Auburn,USA
357250,3,1400,0,4,Seattle,USA
910000,4,4040,0,3,Woodinville,USA
725000,6,3110,0,5,Seattle,USA
670000,3,1490,0,4,Seattle,USA
440000,4,1770,0,3,Seattle,USA
1025000,4,3320,0,4,Mercer Island,USA
