price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_basement,yr_built,city
2238888,5,6.5,7270,2,0,0,3,850,2010,Issaquah
324000,3,2.25,998,2,0,0,3,200,2007,Seattle
549900,5,2.75,3060,1,0,0,5,1460,1979,Seattle
320000,3,2.5,2130,2,0,0,3,0,2003,Maple Valley
875000,4,2,2520,1,0,0,3,1120,1921,Seattle
265000,4,1,1940,1,0,0,3,860,1962,Kent
394950,3,2.5,1350,3,0,0,3,80,2006,Seattle
842500,4,2.5,2160,2.5,0,0,4,0,1902,Seattle
368000,3,2.5,1370,2,0,0,3,360,2007,Seattle
1225000,4,4.5,5420,1,0,0,3,1530,2001,Redmond
885000,4,2.5,2830,2,0,0,3,0,1995,Seattle
453246,3,2.5,2010,2,0,0,3,620,2014,Issaquah
927000,4,2.75,3300,2,0,0,3,0,1953,Clyde Hill
490000,2,2.5,1230,2,0,0,3,360,2004,Seattle
341000,3,1.5,1720,1.5,0,0,4,0,1952,Shoreline
235000,1,1,810,1,0,0,5,0,1941,Seattle
1200000,3,1.75,1560,1.5,1,4,4,0,1928,Mercer Island
560000,3,2,2560,1,0,0,3,0,1986,Auburn
900000,4,3.25,4700,2,0,0,3,1280,1978,Bellevue
255000,2,1,1220,1,0,0,3,450,1910,Seattle
1575000,5,2.75,3650,1,0,0,4,1290,1975,Bellevue
876650,3,3.25,2170,1.5,0,0,5,520,1928,Mercer Island
540000,4,2.25,2540,1,0,0,3,1090,1990,Duvall
350000,2,1,910,1.5,0,0,4,0,1906,Seattle
750000,4,2.5,2980,2,0,0,3,90,2000,Bellevue
582000,4,1.75,2120,1,0,1,3,930,1951,Seattle
1315000,4,3.5,3460,2,0,0,3,900,2004,Seattle
372500,5,3,2480,1,0,0,3,1180,2004,Seattle
410000,3,2.25,2200,2,0,0,3,0,1987,Maple Valley
360000,4,2,1730,1,0,0,5,720,1943,Seattle
1015000,3,2.5,2920,1,0,4,4,1120,1954,Seattle
225000,3,1,990,1,0,0,4,0,1966,Renton
647000,4,2.5,3040,2,0,0,3,0,1999,Sammamish
950000,5,3,4530,1.5,0,0,4,1330,2003,Woodinville
185000,3,1.5,1370,1,0,0,4,0,1961,Auburn
335000,3,2.5,1940,2,0,0,3,0,2004,Renton
210000,3,2.5,1040,2,0,0,3,320,2004,Seattle
522000,4,2.25,1800,1,0,0,4,440,1980,Kirkland
770000,3,1.75,1720,1,0,0,3,0,1954,Seattle
499950,3,1,980,1,0,0,3,220,1941,Seattle
751000,4,2.5,3110,2,0,0,3,0,2004,Redmond
330000,5,3,2100,1,0,0,3,850,2013,Burien
465000,3,1.5,2020,1,0,0,4,830,1956,Kirkland
850000,4,1.75,2350,1,0,0,4,0,1961,Mercer Island
947500,4,2.25,3290,1.5,0,0,4,0,1968,Mercer Island
302000,5,2.25,2180,2,0,0,3,0,1986,Maple Valley
500000,2,2.25,1290,3,0,0,3,0,2007,Seattle
201000,3,1,1460,1,0,0,4,0,1969,Kent
265000,2,1,1290,2,0,0,3,0,2008,Redmond
870300,4,2.5,2350,1.5,0,0,4,660,1910,Seattle
339000,3,1,1080,1,0,0,4,0,1955,Shoreline
690000,4,2.5,2670,2,0,0,4,0,1989,Issaquah
788000,4,3.25,3680,2,0,0,3,840,2003,Issaquah
315275,3,1.75,1440,1,0,0,3,480,1951,Seattle
505000,4,1.75,1940,1,0,0,5,910,1922,Seattle
368000,3,1,1280,1,0,0,3,0,1968,Woodinville
947500,3,2.75,2980,1.5,1,2,5,800,1917,Burien
156000,3,1,970,1,0,0,3,0,1959,Federal Way
610000,4,3,2110,1.5,0,2,4,470,1930,Seattle
420000,2,2.5,1480,3,0,0,3,0,2009,Redmond
192000,2,1,700,1,0,0,3,0,1953,Normandy Park
910000,3,2,2700,1,0,0,4,1350,1962,Seattle
1300000,4,3.25,2330,2,0,3,3,0,1918,Seattle
1346400,5,1.75,3380,1,0,0,4,1690,1963,Clyde Hill
840000,4,2.75,2600,1.5,0,0,3,980,1936,Seattle
300000,2,1.75,1360,1,0,0,3,500,1975,Seattle
505000,4,2.5,2780,1,0,0,3,1190,1978,Kirkland
110000,3,1,1250,1,0,0,5,0,1945,Maple Valley
746000,3,2.5,2620,2,0,0,3,0,1992,Bellevue
211000,3,1.5,1350,1,0,0,5,0,1941,Burien
675000,4,3,2400,1,0,0,4,1200,1964,Seattle
734200,4,2.5,2760,1.5,0,0,5,1080,1928,Seattle
1225000,4,2.25,3070,1,0,3,3,1200,1976,Mercer Island
615000,2,1.75,2040,1.5,1,3,4,0,1919,Vashon
630000,4,2,1770,2,0,0,5,0,1911,Seattle
1264000,4,3.75,3490,2,0,0,3,0,2012,Bellevue
301500,2,1.5,830,2,0,0,3,0,2005,Seattle
369000,2,2.5,980,2,0,0,3,310,2009,Seattle
635000,3,2.5,1570,3,0,0,3,0,2010,Seattle
1033888,4,3.25,3270,2,0,0,3,160,2014,Redmond
383000,4,2.5,2160,2,0,0,3,0,2010,Maple Valley
1050000,4,3.75,3280,2,0,0,3,960,2008,Kirkland
455000,4,2.5,3360,2,0,0,3,0,2001,Renton
819900,5,2.75,3150,2,0,0,3,0,2013,Redmond
625000,3,3.5,1810,2,0,0,4,370,2009,Seattle
651000,4,2.5,2740,2,0,0,3,0,1993,Sammamish
480000,5,4.75,3830,1,0,0,3,1700,1976,Woodinville
757000,3,3.25,3190,2,0,0,3,0,2007,Issaquah
460000,3,2.25,2350,1,0,0,3,960,1977,Kenmore
267345,4,2.25,2510,1,0,0,4,900,1972,Federal Way
530000,2,2,1680,1,0,0,3,0,2006,Redmond
449500,3,2,1770,1,0,0,4,810,1954,Shoreline
289000,3,1,1090,1,0,0,5,0,1981,Renton
373000,5,2.5,3001,2,0,0,3,0,2006,Kent
525000,5,3,2450,2,0,0,3,0,1994,Seattle
777000,3,3.25,3610,2,0,0,3,1170,2003,Issaquah
550000,4,2,2250,1,0,0,5,1050,1956,Bellevue
523000,3,1.5,1240,1,0,0,4,0,1957,Bellevue
628000,4,2,2260,1,0,0,3,830,1958,Seattle
581000,4,1.75,2090,1,0,0,4,1020,1963,Redmond
245000,5,1.75,2020,1,0,0,3,800,1962,Seattle
415000,3,1.75,1960,1,0,0,5,980,1911,Seattle
1895000,5,2.25,3120,2,0,0,4,0,1969,Yarrow Point
225000,3,1.5,1250,1,0,0,3,0,1967,Kent
287000,3,2.25,1490,1,0,0,4,320,1987,Duvall
799200,6,3,2890,2.5,0,0,3,600,1906,Seattle
239950,3,1,1900,1.5,0,0,4,0,1942,Auburn
591000,3,1.75,1680,1,0,0,5,810,1922,Seattle
700000,3,2.5,2030,2,0,0,4,0,1975,Bellevue
475000,4,2.5,3740,1,0,0,3,1480,2004,Renton
575000,3,1.75,1580,1,0,0,4,400,1951,Seattle
771000,3,2.25,1780,1.5,0,0,4,390,1927,Seattle
155000,2,1,910,1,0,0,3,0,1943,Seattle
550000,7,4,3440,2,0,0,3,0,1970,Seattle
645000,3,2.5,1740,2,0,0,4,0,1975,Bellevue
464000,5,2.5,3400,1,0,0,4,1700,1959,Shoreline
1050000,4,3.25,4400,2,0,0,3,0,2003,Sammamish
350000,3,2.5,2010,2,0,0,3,0,1977,Vashon
591000,4,2.25,2710,2,0,0,4,0,1977,Woodinville
2555000,4,2.5,5300,2,1,2,2,730,1923,Seattle
717000,3,1.5,1310,1,0,0,3,220,1956,Seattle
225000,4,1.5,1950,1.5,0,0,3,0,1939,SeaTac
225000,3,1,1040,1,0,0,3,0,1947,Seattle
345000,3,1.75,1090,1,0,0,3,0,1968,Kirkland
230000,2,0.75,650,1,0,0,4,0,1931,Seattle
385000,3,2,1480,1,0,2,3,740,1943,Seattle
90000,2,1,790,1,0,0,3,0,1973,Kirkland
860000,4,2.5,3560,1,0,2,3,1270,1986,Bellevue
675000,4,2.5,3000,2,0,0,3,0,2006,Newcastle
975000,4,2.5,3490,2,0,3,3,0,2000,Bellevue
780000,3,1.75,2340,1,0,0,4,0,1967,Mercer Island
370000,3,1.75,1650,1,0,0,5,590,1951,Shoreline
665000,3,2,1940,1.5,0,0,5,790,1944,Seattle
675000,5,3,3410,1,0,0,4,1540,1968,Redmond
620000,3,1,1710,1.5,0,0,3,0,1909,Seattle
1105000,4,1.5,2740,2,0,0,5,810,1905,Seattle
450000,3,2.75,1250,2,0,0,3,210,2010,Seattle
450000,3,2.25,2450,1,0,0,4,0,1978,Covington
530000,3,1.75,1690,1,0,0,4,0,1958,Bellevue
635000,4,1.75,1950,1,0,0,4,580,1969,Bellevue
580000,5,2,2290,1,0,0,3,1100,1964,Bellevue
1550000,5,3.25,3370,1,0,2,5,1370,1982,Mercer Island
285000,3,1,1090,1,0,0,4,0,1973,Burien
375000,3,1,1190,1,0,0,4,0,1953,Normandy Park
1400000,5,4.25,3530,2,0,0,3,0,2001,Mercer Island
560000,3,1,1440,2,0,0,3,0,1910,Seattle
405000,4,1.75,2180,1,0,0,3,1090,1956,Lake Forest Park
413000,4,1,1410,1,0,0,3,600,1925,Seattle
287600,3,2.5,1950,2,0,0,3,0,1990,Auburn
1680000,5,3.25,4860,2,0,2,4,1040,1989,Mercer Island
225000,3,1,1660,1,0,0,3,560,1963,Auburn
319000,3,1,1390,1,0,0,4,0,1968,Woodinville
322500,3,2,1350,1,0,0,3,0,1989,Duvall
570000,3,2,1530,1,0,0,4,0,1937,Seattle
465000,3,1.5,1270,1,0,0,3,0,1950,Seattle
435000,4,2.25,2140,2,0,0,3,0,2002,Snoqualmie
502000,4,2.5,2040,2,0,0,3,0,2012,Kenmore
525000,3,3.5,2876,2,0,0,3,516,2007,Woodinville
525000,3,2.5,1580,2,0,0,3,570,2008,Seattle
660000,4,3.5,3400,2,0,0,3,0,2012,Snoqualmie
870000,4,2.5,3520,2.5,0,0,3,870,2006,Seattle
650000,4,2.5,2210,2,0,0,3,0,2013,Seattle
505000,4,2.5,2790,2,0,0,3,0,2009,Renton
330000,3,2.5,1450,1,0,0,3,610,2007,Seattle
385000,4,1.75,1620,1,0,0,4,760,1947,Seattle
306000,3,1.5,1220,3,0,0,3,0,2007,Seattle
546000,3,1.75,2000,1,0,0,4,890,1921,Seattle
925000,4,2.5,2190,2.5,0,0,5,0,1958,Mercer Island
542000,4,1.75,1900,1,0,0,4,950,1955,Bellevue
800000,3,1,1700,1.5,0,0,4,0,1906,Seattle
620000,5,2.5,2540,2,0,0,5,780,1929,Seattle
175000,2,1,1170,1,0,2,3,0,1911,Des Moines
740000,5,5,5774,1,0,2,3,1284,1984,Federal Way
345000,3,2.25,2120,2,0,0,3,0,1984,Renton
510000,3,1.75,2170,1,0,0,3,720,1986,Sammamish
530000,4,2.75,2450,1,0,0,5,0,1974,Normandy Park
155000,2,1,700,1,0,0,5,0,1952,Renton
266000,3,2.5,1780,1,0,0,4,380,1986,Kent
257200,3,2,1850,1,0,0,4,700,1952,Auburn
265000,3,2,1570,1,0,0,3,0,1998,Auburn
372220,3,1,1290,1,0,0,3,310,1951,Seattle
337500,5,2,1700,1,0,0,3,700,1956,Seattle
582500,2,1.5,1159,1,0,0,3,0,1948,Seattle
489200,3,2.75,1850,1.5,0,0,5,0,1965,Kirkland
405100,2,1,840,1,0,0,3,0,1947,Seattle
372977,3,2.5,1690,2,0,0,3,540,2014,Issaquah
310000,3,1,1050,1,0,0,3,0,1953,Kenmore
538000,3,1.75,1400,1.5,0,0,4,300,1904,Seattle
1400000,3,2.5,2550,2,0,2,3,0,1981,Seattle
317000,3,2.5,1840,2,0,0,3,0,2012,Maple Valley
702500,3,1.5,2360,2,0,0,5,430,1926,Seattle
565000,4,2.5,2240,2,0,0,4,0,1989,Newcastle
723000,4,2.5,2700,2,0,0,3,0,2004,Issaquah
766950,3,2.5,3030,1.5,0,0,4,0,1992,Woodinville
682000,3,1.75,1830,1.5,0,2,5,0,1903,Seattle
325000,3,2.5,2220,2,0,0,4,0,1990,Kent
543000,3,2.5,2090,1,0,0,3,730,1962,Shoreline
525000,3,1.75,1600,1.5,0,0,3,0,1924,Seattle
364000,4,1.75,2010,1,0,0,4,670,1957,Shoreline
394475,2,1,830,1,0,0,3,0,1955,Seattle
316000,4,2.5,2010,2,0,0,3,0,1995,Auburn
339950,3,1,1050,1.5,0,0,4,0,1906,Seattle
486000,4,2.5,2150,1,0,0,3,730,1978,Fall City
160000,3,1,860,1,0,0,4,0,1963,Kent
930000,3,2.5,3100,1,0,0,3,0,1954,Shoreline
139000,3,1,1100,1,0,0,3,0,1978,Auburn
562000,3,1.5,1830,1,0,0,4,0,1957,Bellevue
299000,2,1.75,1250,1,0,0,4,0,1950,Federal Way
511000,3,2.5,1820,2,0,0,3,0,2005,Kenmore
499000,3,2,2090,1.5,0,0,3,0,1959,Ravensdale
356000,3,3.5,2100,2,0,0,3,0,1980,Tukwila
470000,4,2.5,2310,2,0,0,3,0,1991,Duvall
715000,4,2.25,2060,1,0,0,5,700,1941,Seattle
1120000,4,2.25,4470,2,0,0,3,0,1988,Woodinville
458000,3,1,1660,1,0,0,4,600,1940,Seattle
966000,5,4.5,3810,2,0,0,3,0,2008,Sammamish
305495,3,1.75,2110,2,0,0,4,0,1966,Renton
543000,2,2,2370,1.5,0,0,3,770,1992,Issaquah
340000,3,2.25,1970,2,0,0,3,0,1997,Renton
633100,4,2.5,2470,2,0,0,3,0,1993,Redmond
310000,3,1,1480,1,0,0,3,0,1952,Shoreline
349950,5,3,2257,1,0,0,3,894,2005,SeaTac
267800,2,1,700,1,0,0,4,0,1949,Shoreline
234000,4,2,1630,1,0,0,4,580,1975,Auburn
740000,4,2.5,3430,2,0,0,3,0,2000,Kirkland
607500,5,1.75,2220,1.5,0,0,3,800,1923,Seattle
223000,3,1.75,1340,1,0,0,4,0,1973,Auburn
400000,2,1,980,1,0,0,4,120,1918,Seattle
802000,3,2.5,2580,2,0,0,3,0,1986,Redmond
253000,4,2.5,2230,2,0,0,3,0,2006,Covington
1058000,4,2,2290,1,0,0,4,0,1955,Bellevue
300000,3,1,1260,1,0,0,3,0,1946,Seattle
625000,4,2.75,1680,1,0,0,4,0,1966,Redmond
707000,4,3.25,3200,2,0,0,3,0,2004,Sammamish
950000,4,2.5,3320,2,0,0,3,0,1995,Bellevue
420000,4,2.5,3040,2,0,0,3,0,1999,Auburn
498000,4,2.75,2270,1,0,0,4,980,1973,Kirkland
450000,3,2.5,2910,2,0,0,3,0,1989,Federal Way
955000,5,2.25,2510,2,0,0,3,0,1972,Mercer Island
215000,2,1,1240,1,0,0,3,0,1967,Tukwila
437000,3,2.75,2580,2,0,0,3,0,2008,Renton
773000,3,2.75,2470,2,0,0,3,0,2007,Issaquah
1222500,4,3.5,4910,1.5,0,0,3,1800,2007,Sammamish
256883,3,2.5,1690,2,0,0,3,0,2003,Federal Way
592500,4,2.5,2240,1,0,0,3,0,1983,Sammamish
252350,3,2,1650,1,0,0,3,490,1979,Renton
370000,4,2.5,2710,2,0,0,3,0,1998,Auburn
465750,3,1.5,1260,1,0,0,3,0,1959,Bellevue
185000,3,1,1150,1,0,0,3,0,1932,Seattle
582800,4,2.75,2550,1,0,0,3,1110,1986,Sammamish
245000,3,1.75,1490,1,0,0,4,0,1990,Kent
302000,4,1.75,2020,1,0,0,4,1010,1963,Renton
451555,2,1,1320,1,0,1,3,0,1912,Seattle
250000,3,1,1230,1,0,0,4,0,1957,Renton
255000,4,2.5,2070,2,0,0,3,0,1989,Federal Way
840000,4,1.75,2930,1,0,3,3,1260,1947,Seattle
190000,3,1,1090,1,0,0,3,0,1967,Federal Way
349950,3,1,1400,1,0,0,3,0,1957,Seattle
613000,4,2,1550,1.5,0,0,3,0,1909,Seattle
300000,3,1,1220,1,0,0,4,0,1955,Shoreline
455000,3,2.5,1870,1,0,0,3,400,1980,Kirkland
335000,3,2.25,2150,2,0,0,3,0,1991,Tukwila
197500,3,1,980,1.5,0,0,3,0,1903,Seattle
412500,3,1.5,1490,1,0,0,4,0,1963,Redmond
395300,3,1.5,1120,1,0,0,3,0,1955,Bellevue
342400,3,2.25,1180,2,0,0,3,0,1986,Kenmore
749400,4,2.5,3240,2,0,0,3,0,1985,Redmond
316500,4,2.5,2150,2,0,0,4,0,1991,Kent
390000,3,2.5,2240,2,0,0,3,0,1996,Kenmore
225000,3,2,1400,1,0,0,3,250,1979,Renton
550000,3,2.25,1980,1,0,0,4,0,1980,Redmond
280000,3,1,1330,1.5,0,0,3,0,1959,North Bend
1255000,4,2.5,3200,2,0,0,3,0,2006,Seattle
575000,2,1,1490,1,0,0,3,400,1946,Seattle
1000000,5,4.25,3920,2,0,0,3,1020,1990,Bellevue
585000,5,1.75,2000,2,0,0,4,0,1921,Seattle
620000,4,2.5,2680,2,0,0,3,0,1989,Issaquah
204700,4,2,1670,1,0,0,3,0,1967,Auburn
695000,4,3,3150,2,0,0,3,0,2001,Sammamish
689900,4,3.25,2740,2,0,0,3,680,2003,Issaquah
375000,4,1.75,1890,1,0,0,4,640,1960,Shoreline
475000,7,3.5,2870,1,0,0,3,1350,1961,Seattle
215000,3,1,1160,1,0,0,4,0,1969,Maple Valley
2100000,4,1.75,3550,2,0,0,3,0,1962,Medina
790000,3,1.75,1790,1,0,2,3,440,1940,Seattle
350000,3,1.75,1680,1,0,0,4,610,1940,Duvall
695000,3,2.5,4560,2,0,0,4,760,1986,Sammamish
263000,3,2.25,1590,2,0,0,4,0,1991,Federal Way
400000,3,1,1630,1,0,0,5,0,1953,Shoreline
525000,3,2.5,2700,2,0,0,3,0,1991,Woodinville
349950,3,2.5,1700,2,0,0,3,0,1994,Renton
1085000,4,3.25,3740,1,0,0,3,1740,1988,Woodinville
744000,4,3,1980,2.5,0,0,3,0,1941,Seattle
312500,2,1,880,1,0,0,3,0,1919,Seattle
240000,3,2,1400,1,0,0,3,700,1948,Shoreline
495000,4,2,2050,1.5,0,0,5,840,1941,Seattle
580050,3,2.5,2360,2,0,3,3,0,1996,Seattle
640000,4,2,2560,1,0,0,4,670,1947,Seattle
417000,3,1.5,1340,1,0,0,4,0,1956,Bellevue
174950,3,1,1060,1,0,0,5,0,1970,Covington
295000,3,1.5,850,1,0,0,3,0,1986,Seattle
423000,4,1.75,1880,1,0,0,3,870,1976,Kirkland
839000,3,1,1230,1,0,0,3,0,1955,Bellevue
343000,4,1.75,2290,1,0,0,3,950,1960,Seattle
467000,3,1,1660,1,0,0,5,660,1946,Seattle
512500,3,2.5,1840,2,0,0,4,0,1997,Seattle
575000,4,2.5,3020,1,0,0,3,1420,1979,Lake Forest Park
465000,3,1.75,1410,1,0,0,3,0,1924,Seattle
270000,3,1,1010,1,0,0,3,0,1969,Renton
340000,3,1.75,1960,1,0,0,3,980,1948,Seattle
765000,5,3.75,3580,2,0,0,3,390,1999,Issaquah
497000,4,2.5,2240,2,0,0,3,0,1995,Seattle
803100,4,2.5,3310,2,0,0,3,0,2004,Redmond
344000,3,2.5,1232,3,0,0,3,0,2007,Seattle
828950,4,3.5,3930,2,0,1,3,1110,2013,Issaquah
386380,3,2.5,1720,2,0,0,3,0,2010,Redmond
312000,3,2.25,1490,2,0,0,3,270,2009,Seattle
720000,3,2.5,3150,2,0,0,3,0,2007,Fall City
914500,4,2.5,3950,3,0,0,3,0,2013,Sammamish
819995,5,2.75,3030,2,0,0,3,0,2013,Newcastle
252700,2,1.5,1070,1,0,0,3,0,1985,Kent
437500,3,2.5,2320,2,0,2,3,0,1992,North Bend
350000,1,1,700,1,0,0,3,0,1942,Seattle
619000,3,2.5,2720,2,0,0,3,0,2005,Snoqualmie
408200,3,2.5,1800,2,0,0,4,0,1990,Seattle
451000,3,1.75,1560,1.5,0,2,3,560,1926,Seattle
317000,3,2,1760,1,0,0,5,700,1977,Renton
799000,4,3.25,3120,2,0,0,3,750,2005,Seattle
720000,2,1,2020,1,0,3,4,320,1947,Seattle
490000,3,2,1450,1.5,0,0,3,0,1900,Seattle
239900,4,2.25,1860,1,0,0,3,740,1979,Federal Way
446000,4,2.25,2270,1,0,0,3,980,1977,Kirkland
275000,3,2.5,1480,2,0,0,3,0,1987,North Bend
239950,5,1,1460,2,0,0,4,0,1941,Tukwila
248000,4,3.5,1850,2,0,0,3,720,1986,Federal Way
619500,3,2.5,2170,2,0,0,3,0,2003,Issaquah
363750,3,1.75,1726,2,0,0,4,0,1982,Vashon
385000,3,1.75,1180,1,0,0,4,240,1981,Sammamish
370000,4,1.5,1370,1,0,0,3,470,1972,Kirkland
425000,3,2.5,2670,1,0,0,4,0,1988,Kent
342000,3,1,1260,1,0,0,3,540,1944,Seattle
345000,4,1,1980,1.5,0,0,3,0,1962,Renton
724800,3,2,2050,1,0,0,3,870,1926,Seattle
725000,5,2.75,2830,2,0,0,3,0,2006,Redmond
605000,2,1,910,1,0,0,4,0,1909,Seattle
350000,4,2.5,2440,2,0,0,3,0,2009,Maple Valley
785000,3,2,2180,1,0,0,5,1080,1904,Seattle
250000,3,2,1900,1,0,0,5,950,1966,Maple Valley
565000,3,2.25,1520,3,0,0,3,0,2013,Seattle
875000,3,2,2220,1,0,2,4,1000,1947,Seattle
862500,4,2.75,3280,2,0,0,3,0,1996,Woodinville
400000,3,2.5,2740,2,0,4,3,0,1973,Kent
282613,2,1,830,1,0,0,4,0,1954,Shoreline
174500,2,1,1010,1,0,0,3,0,1955,Des Moines
306500,3,2.25,2060,1,0,0,4,500,1978,Federal Way
445000,3,2.25,1990,2,0,0,3,0,1984,Woodinville
433000,4,2.5,2280,2,0,0,4,0,2001,Renton
306000,3,2.5,1870,2,0,0,3,0,2005,Kent
620000,3,2.25,1720,1.5,0,0,4,270,1921,Seattle
245000,2,1,870,1,0,0,3,0,1941,Seattle
238000,3,2,1020,2,0,0,3,300,2004,Seattle
523000,3,1.5,1260,1.5,0,0,3,0,1931,Seattle
522500,3,2.5,2370,2,0,0,3,0,2003,Snoqualmie
180000,3,1,1000,1,0,0,3,0,1940,Seattle
375000,3,1.5,1100,2,0,0,3,160,2007,Seattle
249000,3,2.25,1440,1,0,0,3,500,1982,Kent
730100,4,2.5,3120,2,0,0,3,0,2003,Issaquah
551000,2,2,2260,1,0,0,3,0,1990,Bothell
375000,4,2.5,2790,2,0,0,3,0,2005,Des Moines
540000,1,1,1140,1.5,0,0,3,0,1920,Seattle
605000,3,2.25,1290,2,0,0,4,0,1987,Seattle
205000,5,1.75,1730,1,0,0,4,680,1978,Covington
645000,4,2.5,3160,2,0,0,3,0,1983,Sammamish
314000,4,2.5,2340,2,0,0,3,0,2003,Maple Valley
330000,3,1.5,1170,1,0,0,4,0,1960,Bellevue
490000,2,1,1160,1,0,0,4,0,1937,Seattle
445000,3,3,1970,1,0,0,3,0,2010,Kenmore
2000000,5,4.25,6490,2,0,3,4,2550,1991,Mercer Island
377500,3,2.25,1410,2,0,0,3,120,2005,Issaquah
480000,4,2.5,2430,2,0,0,3,0,2009,Snoqualmie
804995,5,1.5,3360,2,0,0,3,0,2014,Sammamish
341000,3,2.5,1480,2,0,0,3,300,2012,Seattle
675000,5,2.5,3200,2,0,0,3,0,2009,Snoqualmie
611000,3,2.5,2134,2.5,0,0,3,0,2008,Issaquah
379950,3,3.25,1860,3,0,0,3,0,2007,Shoreline
1270000,4,3,5520,2,0,3,3,1950,2008,Bellevue
500000,2,2.5,1310,2,0,0,3,150,2006,Seattle
410000,3,2,1700,1,0,0,3,810,1944,Seattle
415000,3,2.5,2480,2,0,0,3,0,1986,Renton
297000,5,2.5,1970,2,0,0,4,0,1994,Enumclaw
575550,4,2.5,2060,1,0,0,3,620,1985,Redmond
534640,3,2.5,2130,1,0,0,4,920,1994,Woodinville
352500,3,2.25,1410,1,0,2,3,240,1987,Snoqualmie
488000,2,2,1360,1,0,0,3,580,1944,Seattle
732000,3,2,1940,1,0,0,5,0,1954,Bellevue
215000,2,2.25,1610,2,0,0,4,0,1979,Renton
592500,2,2,1420,1.5,0,2,5,0,1928,Seattle
290000,4,2.5,1700,2,0,0,4,0,1988,Kent
475000,2,1,1490,1,0,0,3,630,1929,Seattle
320000,3,2.5,2680,2,0,0,3,0,1990,Federal Way
1216000,4,2.5,3190,1,0,3,5,1510,1967,Bellevue
290000,5,1.5,2120,1.5,0,0,5,0,1962,Renton
487250,4,2,1690,1.5,0,0,3,140,1901,Seattle
339000,4,2.5,1830,2,0,0,3,0,2003,Maple Valley
440000,2,1.5,1010,1.5,0,0,5,0,1906,Seattle
366500,4,2.75,2070,1,0,0,5,950,1945,Shoreline
462000,3,1.5,1710,1.5,0,0,3,300,1928,Seattle
560000,4,1,1660,1.5,0,0,3,400,1945,Seattle
285000,4,1.75,2080,1,0,0,4,1040,1955,Seattle
280000,3,2.5,1270,2,0,0,3,0,1993,North Bend
210000,3,1,1080,1,0,0,3,0,1942,Seattle
690000,3,2,1610,1.5,0,0,5,0,1940,Seattle
256500,2,1,1120,1,0,0,4,0,1980,Vashon
411000,4,2.75,2500,2,0,0,3,0,1966,Seattle
215000,3,1,970,1,0,0,4,0,1970,Kent
762000,5,2,3370,1.5,0,0,4,1230,1907,Seattle
359950,3,1,1290,1,0,0,4,0,1960,Auburn
480000,4,3.5,3370,2,0,3,3,0,2005,North Bend
1405000,4,3.5,3410,2,0,0,3,0,2008,Bellevue
390000,4,2.5,2490,2,0,0,3,0,1999,Auburn
413500,2,1,770,1,0,0,5,0,1924,Seattle
285000,1,1.5,810,2,0,0,4,0,1982,Kirkland
475000,4,2.5,3060,1,0,0,4,1360,1968,Shoreline
386591,3,2.5,1690,2,0,0,3,540,2014,Issaquah
524950,3,1.75,1890,1,0,0,3,600,1974,Seattle
241000,2,2,1470,2,0,0,3,0,2005,Maple Valley
461000,2,1,1060,1,0,0,3,0,1926,Seattle
810000,4,2.5,3480,2,0,0,3,0,1988,Woodinville
885000,4,2.75,2730,1.5,0,0,3,1180,1921,Seattle
247000,3,2.25,1580,2,0,0,4,0,1986,Federal Way
296500,3,2.75,2170,1,0,0,4,790,1978,Kent
141800,2,1,930,1,0,0,4,0,1942,Renton
333000,4,2,1580,2,0,0,2,0,1906,Seattle
602000,5,1.75,3290,1.5,0,0,3,0,1973,Redmond
565000,4,2.25,2110,2,0,0,4,0,1979,Issaquah
373000,3,2.5,1670,2,0,0,3,0,1999,Woodinville
588000,3,2.25,2030,1,0,0,4,840,1977,Redmond
485000,3,1,1500,1.5,0,0,3,130,1926,Seattle
482500,3,2.25,1450,2,0,0,3,470,2005,Seattle
251200,4,1.5,1310,1,0,0,3,250,1953,Des Moines
869000,5,3.25,4180,2,0,0,4,1300,1979,Issaquah
464000,3,1.75,1630,1,0,0,3,0,1967,Woodinville
755000,4,2.5,2660,2,0,0,3,0,1993,Redmond
280000,3,2.5,1720,2,0,0,3,0,2005,Renton
485000,2,2.25,1260,3,0,0,3,0,2004,Seattle
305000,3,1.75,1610,1,0,0,3,0,1981,Renton
110700,2,1,680,1,0,0,3,0,1941,SeaTac
850000,4,3.5,2640,2,0,2,3,0,1937,Seattle
350000,3,2.25,1640,2,0,0,4,0,1985,Bellevue
319950,4,1.75,2310,1,0,0,4,660,1976,Renton
700000,3,1.75,2010,1,0,0,5,780,1912,Seattle
368000,2,1.5,1660,1,0,0,5,830,1908,Seattle
433500,3,2.5,2200,2,0,0,3,0,2009,Seattle
611000,4,2.5,2460,2,0,0,3,0,1998,Redmond
1000000,2,1.75,2430,1,0,4,3,0,1951,Shoreline
307000,3,1,1370,1,0,0,3,0,1960,Carnation
442500,3,1.75,1800,1,0,0,3,0,1967,Renton
485000,3,1.75,2200,2,0,2,3,0,1908,Des Moines
367000,2,1,700,1,0,0,3,0,1945,Seattle
429000,3,2.5,1920,2,0,0,3,0,1995,North Bend
446000,5,2.75,2190,1,0,0,5,820,1978,Kenmore
572500,3,2.25,2030,1,0,0,4,530,1984,Newcastle
