price,bedrooms,sqft_living,waterfront,condition,city
339000,3,1100,0,4,Seattle
258000,3,1490,0,3,Des Moines
455000,2,1200,0,3,Seattle
437000,4,1890,0,3,Redmond
689000,3,2200,0,5,Bellevue
319000,4,2510,0,3,Kent
510000,3,1420,0,3,Seattle
440000,3,2000,0,4,Normandy Park
1010000,2,1460,0,5,Kirkland
875000,4,3220,0,3,Woodinville
304000,4,1310,0,4,Shoreline
139000,2,690,0,4,Renton
464500,3,1150,0,5,Bellevue
336500,3,1480,0,3,Shoreline
230000,4,1850,0,4,Seattle
425000,3,1930,0,3,Issaquah
300000,2,750,0,4,Seattle
457500,3,1430,0,3,Seattle
366000,3,1840,0,4,Renton
502000,3,1300,0,3,Bellevue
194000,3,1050,0,3,Federal Way
305000,4,2210,0,4,Kent
1250000,4,3220,0,5,Bellevue
575000,4,4620,0,4,Federal Way
343500,4,1760,0,4,Seattle
325000,3,850,0,3,Shoreline
600000,4,4690,0,3,Lake Forest Park
850000,4,3920,0,3,Redmond
420000,3,2140,0,3,Issaquah
257500,2,1180,0,3,Seattle
317000,5,2360,0,4,Seattle
970000,3,3060,0,4,Seattle
252000,3,1670,0,4,Kent
683500,3,1820,0,3,Seattle
289000,3,1970,0,3,Auburn
355000,2,930,0,3,Seattle
675000,3,2300,0,3,Redmond
396500,3,2590,0,4,Kent
362500,4,1450,0,3,Issaquah
395000,4,1540,0,5,Seattle
599000,5,2730,0,3,Sammamish
218000,3,880,0,4,Seattle
589950,4,3190,0,3,Maple Valley
218000,3,1330,0,4,Federal Way
360000,3,1500,0,3,Shoreline
350000,2,740,0,4,Seattle
350000,4,2560,0,3,Auburn
845000,3,2540,0,5,Seattle
839000,3,3200,0,3,Woodinville
850000,4,3330,0,3,Seattle
329950,2,900,0,4,Seattle
425000,4,1600,0,3,Seattle
210000,2,970,0,3,Seattle
631500,2,1130,0,4,Seattle
295000,2,650,0,3,Seattle
575000,3,2400,0,4,Seattle
415000,3,2280,0,3,Duvall
859000,4,3550,0,3,Bellevue
639888,4,2050,0,3,Issaquah
329445,2,830,0,3,Seattle
745641,4,2440,0,3,Redmond
395000,3,1600,0,3,Seattle
790000,4,3190,0,3,Issaquah
890000,4,2550,0,3,Seattle
400000,3,2180,0,4,Shoreline
365500,3,1410,0,4,Woodinville
245000,3,1410,0,3,Kent
390000,4,2340,0,3,Kent
196500,3,1320,0,3,Auburn
1200000,4,3990,0,3,Newcastle
276900,3,1270,0,4,Renton
995000,3,4380,1,3,Burien
2300000,4,4250,0,3,Bellevue
505000,3,1860,0,4,Issaquah
1229000,4,3770,0,3,Bellevue
352000,4,1530,0,3,Seattle
597326,4,3570,0,3,Mercer Island
800000,2,1740,0,3,Seattle
270000,3,1670,0,4,Covington
235000,4,1570,0,4,Auburn
409900,2,1590,0,3,Kirkland
739900,5,2980,0,3,Redmond
608000,4,2690,0,3,Redmond
381500,2,900,0,5,Seattle
562100,2,1440,0,3,Seattle
740000,4,3000,0,3,Issaquah
308000,3,1640,0,3,Seattle
905000,5,3100,0,3,Bellevue
762000,4,4000,0,3,Snoqualmie
356000,4,2020,0,3,North Bend
750000,3,1840,0,5,Seattle
418800,4,2100,0,4,Kenmore
276000,4,2460,0,4,Auburn
725000,3,2610,0,3,Redmond
285000,3,1460,0,3,Maple Valley
205000,3,1050,0,3,Kent
583000,3,1790,0,3,Sammamish
657000,4,2180,0,4,Seattle
386000,4,2050,0,3,Des Moines
589950,5,2790,0,5,Renton
575000,3,1700,0,3,Seattle
574000,3,2380,0,3,Snoqualmie
690500,5,2000,0,4,Seattle
565000,2,1670,0,3,Issaquah
500000,3,1190,0,3,Seattle
330000,6,3040,0,3,Kent
286000,2,780,0,4,North Bend
450000,3,2330,0,3,Lake Forest Park
870000,4,2840,0,5,Seattle
725000,4,2490,0,4,Redmond
275000,2,770,0,4,Seattle
645000,3,1850,0,4,Seattle
152000,3,1090,0,4,Auburn
315000,4,1780,0,5,Seattle
190000,1,930,0,3,Seattle
700000,4,2770,0,3,Sammamish
233000,3,1250,0,3,Shoreline
249000,4,1830,0,3,Kent
310000,2,870,0,3,Seattle
265950,3,1150,0,4,Seattle
860000,5,4500,0,4,Seattle
200000,3,1150,0,4,Auburn
402000,4,2000,0,5,Seattle
305000,6,1900,0,2,Seattle
505000,3,1640,0,3,Kirkland
1355000,3,2680,0,5,Seattle
482000,3,2420,0,3,Snoqualmie
299950,3,1790,0,3,Federal Way
770000,4,3920,0,3,Sammamish
245700,3,1640,0,3,Kent
283000,3,890,0,4,Renton
650000,4,1910,0,4,Seattle
530000,5,2140,0,3,Bellevue
440000,3,2030,0,4,Burien
1005000,4,4225,0,4,Sammamish
599990,3,2680,0,3,Issaquah
544000,4,2030,0,3,Issaquah
1700000,5,5850,0,4,Bellevue
270000,2,2060,0,3,Seattle
435000,2,1060,0,4,Seattle
349000,3,1010,0,4,Shoreline
1140000,4,3310,0,5,Woodinville
320000,4,2000,0,3,Maple Valley
804100,4,3070,0,3,Newcastle
594000,3,1270,0,3,Seattle
531500,4,3110,0,4,Black Diamond
1150000,3,2110,0,5,Sammamish
374500,3,1400,0,3,Kenmore
450000,4,2310,0,3,Seattle
744500,5,2700,0,4,Bellevue
913888,5,2370,0,4,Bellevue
760000,4,2760,0,5,Seattle
346500,2,1610,0,3,Seattle
280000,3,1230,0,3,Renton
557500,3,1900,0,4,Bellevue
260000,3,1580,0,3,Des Moines
1330000,3,1940,0,3,Seattle
640000,3,1620,0,5,Seattle
280000,7,1940,0,3,Auburn
205000,3,1230,0,3,Federal Way
957000,5,3160,0,3,Seattle
625000,5,2700,0,4,Bellevue
680000,4,1880,0,5,Seattle
150000,2,890,0,3,Burien
255950,3,1720,0,3,Kent
246500,3,1620,0,3,Maple Valley
450000,2,1380,0,4,Seattle
595888,3,1870,0,5,Seattle
454000,3,1970,0,4,Snoqualmie
299900,3,1110,0,3,Shoreline
200000,3,1190,0,3,Auburn
346500,3,1150,0,4,Seattle
585000,4,2890,0,3,Kirkland
383000,3,1500,0,3,Woodinville
519000,4,1950,0,4,Seattle
410000,3,1250,0,5,Newcastle
578000,4,2070,0,3,Issaquah
1280000,4,4660,0,3,Bellevue
395000,2,1350,0,3,Seattle
364000,3,1800,0,3,Seattle
240000,3,1481,0,3,Auburn
328423,3,1730,0,3,Seattle
594000,4,2720,0,3,Kenmore
425000,3,2320,0,3,Seattle
309620,3,1860,0,3,Duvall
260000,5,2025,0,3,Pacific
563500,3,1400,0,3,Seattle
975000,5,2620,0,3,Seattle
937000,3,2450,0,3,Seattle
518500,3,1590,0,3,Seattle
563500,4,2085,0,3,Fall City
1050000,4,3450,0,3,Bellevue
350000,3,1780,0,4,Renton
826000,4,3060,0,3,Issaquah
225000,3,1700,0,5,Burien
235867,4,1330,0,4,Renton
399000,4,3060,0,3,Covington
177500,3,1220,0,3,Renton
224000,4,1600,0,4,Auburn
302000,4,1530,0,3,Renton
760000,3,1980,0,5,Mercer Island
460000,3,1730,0,3,Kirkland
415000,3,1170,0,3,Seattle
669000,2,1950,0,4,Burien
254600,3,1470,0,4,Auburn
357250,3,1400,0,4,Seattle
910000,4,4040,0,3,Woodinville
725000,6,3110,0,5,Seattle
670000,3,1490,0,4,Seattle
440000,4,1770,0,3,Seattle
1025000,4,3320,0,4,Mercer Island
320000,2,950,0,3,Seattle
310000,4,2430,0,3,Covington
772650,4,2660,0,3,Bellevue
669950,4,2670,0,3,Sammamish
690000,5,2720,0,3,Seattle
385000,4,3200,0,5,Kent
663000,3,2480,1,4,Vashon
300000,3,1780,0,3,Renton
225500,2,1590,0,4,Auburn
320000,3,1550,0,3,North Bend
775000,3,2850,0,4,Bellevue
805000,3,2600,0,5,Seattle
252750,4,1230,0,3,Burien
254000,5,2080,0,5,Auburn
620000,6,3600,0,3,Snoqualmie
435000,4,2110,0,3,Bothell
460000,4,2550,0,4,Lake Forest Park
268000,3,1650,0,3,Kent
446000,2,1370,0,3,Seattle
285000,2,1010,0,3,Lake Forest Park
530000,3,2330,0,3,Bellevue
402000,2,620,0,5,Seattle
358000,3,2450,0,4,Snoqualmie
354950,4,2530,0,5,Federal Way
405000,4,2220,0,3,Renton
568000,4,2110,0,4,Redmond
575000,5,3690,0,3,Des Moines
315000,4,1940,0,4,Kent
280927,4,2070,0,4,Kent
440000,4,2160,0,4,Lake Forest Park
270000,4,2600,0,3,Seattle
755000,4,2880,0,3,Seattle
289659,4,2260,0,4,Kent
555000,5,3640,0,3,Maple Valley
450000,3,1530,0,3,Lake Forest Park
1145000,3,2490,0,5,Seattle
495000,3,1440,0,3,Sammamish
1250000,3,3760,0,4,Seattle
580000,4,1720,0,3,Redmond
560000,4,2480,0,5,Kenmore
1080000,4,3990,0,3,Bellevue
450000,2,840,0,3,Seattle
815000,3,2270,0,4,Mercer Island
354000,4,2580,0,3,Kent
279900,3,1580,0,3,Federal Way
339000,2,950,0,4,Seattle
1340000,4,3190,0,3,Seattle
710000,3,3740,0,3,Burien
815000,4,2620,0,4,Seattle
800000,3,2080,0,3,Kirkland
638000,3,1660,0,5,Seattle
475580,3,1520,0,3,Sammamish
243800,3,1140,0,4,Issaquah
600000,3,3240,0,3,Snoqualmie
620000,3,2460,0,4,Issaquah
750000,4,1750,0,3,Seattle
626000,3,2430,0,4,Seattle
230000,3,1060,0,4,SeaTac
537000,3,2410,0,3,Lake Forest Park
210000,2,720,0,3,Burien
200500,3,1260,0,4,Kent
253500,3,1640,0,4,Federal Way
150000,3,1310,0,3,Auburn
440000,3,2120,0,4,Seattle
667000,3,3320,0,4,Enumclaw
660000,3,1210,0,3,Bellevue
695000,3,2590,0,3,Bellevue
440000,4,2250,0,3,Renton
1388000,4,4040,0,3,Clyde Hill
219500,3,1090,0,5,Auburn
220000,3,1660,0,3,Auburn
270000,2,1780,0,4,Auburn
900000,4,3370,0,3,Seattle
1990000,5,4480,0,5,Seattle
800000,4,2990,0,3,Woodinville
365000,5,2280,0,3,Burien
1387800,3,2480,0,3,Seattle
451000,5,2830,0,3,Kirkland
202000,2,920,0,4,Burien
1410000,4,3250,0,3,Medina
471000,2,1240,0,5,Seattle
827000,4,3230,0,3,Bellevue
235000,5,2500,0,3,Des Moines
216500,2,1390,0,4,Des Moines
359000,5,1940,0,4,Burien
252500,3,1900,0,3,Federal Way
370000,3,2380,0,4,Kenmore
663000,3,1480,0,5,Seattle
971971,4,3460,0,3,Renton
420000,3,1444,0,3,Vashon
330675,4,1930,0,3,Duvall
240000,4,1200,0,3,Seattle
334888,3,1769,0,3,Auburn
414000,3,2490,0,3,Renton
782900,4,3060,0,3,Issaquah
525000,4,3030,0,3,Renton
429900,3,2370,0,3,Duvall
390000,3,1370,0,3,Seattle
224000,3,1500,0,3,Black Diamond
257500,3,1715,0,3,Federal Way
665000,2,1110,0,3,Seattle
327000,5,2400,0,3,Auburn
425000,3,1520,0,5,Renton
687500,4,3190,0,3,Sammamish
672500,3,2400,0,4,Seattle
140000,3,1060,0,3,Des Moines
215500,2,1220,0,3,Auburn
464900,4,2020,0,4,Kirkland
417000,4,2300,0,3,Seattle
453000,4,2300,0,5,Vashon
700000,3,1660,0,3,Seattle
1619999,4,3900,0,5,Bellevue
259500,3,1650,0,3,SeaTac
460000,4,2110,0,4,Issaquah
561500,3,1960,0,4,Seattle
641000,4,2770,0,3,Carnation
330000,4,2440,0,3,Kent
447000,2,1320,0,3,Seattle
320000,4,2570,0,3,Maple Valley
212700,2,940,0,3,Seattle
260000,2,700,0,3,Seattle
410000,3,1400,0,4,Vashon
355000,4,1890,0,3,Maple Valley
275500,2,720,0,5,Shoreline
415000,3,2410,0,4,Renton
279000,3,1630,0,3,Kent
350000,5,2330,0,4,Renton
355000,2,1330,0,3,Kenmore
750000,4,3190,0,3,Sammamish
235000,3,1400,0,3,Enumclaw
209950,3,970,0,4,Federal Way
230000,3,1010,0,5,Covington
725000,3,3580,0,3,Maple Valley
430000,2,1050,0,5,Seattle
661500,5,2500,0,4,Redmond
738000,3,2630,0,3,Redmond
1820000,4,6640,0,3,Woodinville
221000,3,910,0,3,Seattle
665000,3,2610,0,3,Woodinville
255000,3,1720,0,3,Auburn
1195000,5,3650,0,5,Mercer Island
355000,3,2040,0,4,Kent
755000,5,3260,0,4,Lake Forest Park
300000,3,1590,0,3,Kenmore
500000,4,1440,0,3,Seattle
191000,2,900,0,5,Seattle
315000,6,3120,0,4,Seattle
415000,3,1060,0,3,Seattle
394000,4,3000,0,3,Maple Valley
490000,3,2230,0,3,Snoqualmie
523460,5,1890,0,3,Seattle
550000,4,4150,0,3,Auburn
342000,3,1780,0,3,Renton
560000,4,2710,0,3,Renton
1050000,4,4390,0,3,Issaquah
710000,2,1640,0,5,Seattle
1020000,3,1670,0,3,Seattle
399950,3,2570,0,3,Kent
480000,2,1500,0,3,Seattle
410000,3,2710,0,4,Burien
530000,4,2860,0,3,Woodinville
528000,2,840,1,4,Vashon
469900,4,2990,0,4,Renton
397000,5,1170,0,4,Seattle
718500,3,1200,0,3,Seattle
195000,2,1020,0,3,Seattle
285000,2,910,0,4,Shoreline
295000,1,700,0,4,Seattle
602000,4,2420,0,4,Redmond
235000,3,1950,0,3,Renton
465000,4,3060,0,3,Maple Valley
234000,4,1390,0,3,Kent
504200,2,1200,0,3,Seattle
710000,3,2440,0,3,Redmond
589500,3,2310,0,3,Seattle
415000,3,2600,0,3,Skykomish
735000,3,1490,0,3,Seattle
427000,3,2432,0,3,Federal Way
982000,4,3610,0,3,Kirkland
459000,4,2530,0,3,Burien
483453,4,2790,0,3,North Bend
246950,3,1670,0,3,Enumclaw
235000,1,1170,0,3,Seattle
288790,4,1350,0,3,Issaquah
229800,2,1110,0,3,Seattle
516500,1,1100,0,3,Seattle
1600000,3,2820,0,4,Seattle
234000,3,1040,0,3,Duvall
230000,2,1910,0,3,Maple Valley
300000,4,1370,0,3,Shoreline
470000,3,1500,0,4,Seattle
339900,3,1200,0,5,Newcastle
650000,2,1050,0,3,Seattle
585000,5,2670,0,4,Seattle
699900,4,2190,0,4,Bellevue
598000,4,3130,0,3,North Bend
475000,3,1700,0,3,Seattle
314500,3,1700,0,3,Maple Valley
397000,3,1360,0,3,Seattle
345000,3,1610,0,4,Carnation
325000,5,2130,0,3,Seattle
265000,3,1800,0,5,Renton
402000,4,2950,0,4,Kent
835000,3,2120,0,4,Bellevue
780000,4,3500,0,3,Redmond
250000,3,1440,0,3,Des Moines
1200000,4,2120,0,3,Seattle
935000,2,1780,0,5,Bellevue
300000,2,960,0,3,Shoreline
419000,2,1510,0,3,Redmond
410000,1,1010,0,3,Seattle
1165000,3,3790,0,3,Seattle
461000,3,3600,0,4,Kirkland
385000,3,1300,0,3,Kirkland
669500,4,2500,0,4,Seattle
491950,3,2090,0,3,Seattle
1230000,3,2200,0,3,Bellevue
560000,3,2070,0,3,Lake Forest Park
370000,3,1320,0,3,Shoreline
263400,4,1360,0,3,Auburn
100000,2,930,0,2,Burien
289950,3,1760,0,5,Burien
263000,3,1410,0,3,Maple Valley
397500,4,2570,0,3,Maple Valley
245000,3,1300,0,3,Kent
535000,3,1580,0,3,Seattle
449000,4,2960,0,3,Maple Valley
490000,4,2330,0,3,Seattle
445800,4,2070,0,3,Lake Forest Park
345000,2,970,0,4,Seattle
327500,3,2310,0,3,Kent
436500,4,2290,0,4,Renton
550000,3,1720,0,4,Redmond
441000,2,1190,0,3,Seattle
406500,2,870,0,4,Seattle
243000,2,1068,0,3,Kenmore
359500,4,2140,0,3,Auburn
760000,4,3300,0,3,Woodinville
1925000,5,4830,0,4,Seattle
408000,5,2820,0,3,Seattle
480000,4,2440,0,3,Kenmore
875000,4,1800,0,4,Seattle
308000,3,1010,0,4,Seattle
880000,4,3220,0,4,Seattle
1730000,5,5000,0,3,Mercer Island
170000,2,1200,0,2,Redmond
491500,3,1470,0,3,Issaquah
515000,3,2600,0,3,Kenmore
550000,4,2750,0,2,Renton
255000,2,1320,0,3,Seattle
635000,3,3350,0,3,Kirkland
850000,3,2650,0,3,Seattle
265000,2,1860,0,3,Seattle
349810,3,960,0,4,Shoreline
972000,4,2010,0,5,Seattle
235000,2,900,0,1,Snoqualmie
330000,4,2340,0,3,Kent
500000,4,3720,0,3,Renton
570000,3,1890,0,3,Bellevue
1309500,4,2680,1,3,Normandy Park
544000,3,1460,0,3,Seattle
439000,3,3180,0,3,Renton
530000,4,1980,0,3,Sammamish
427500,2,1090,0,3,Seattle
337000,4,2230,0,4,Covington
1095000,4,3330,0,4,Kirkland
435000,4,1880,0,3,Seattle
765000,5,2870,0,3,Seattle
492650,4,2120,0,3,Shoreline
383962,4,2700,0,3,Tukwila
950000,4,3670,0,3,Issaquah
457000,3,1220,0,3,Seattle
1510000,5,4390,0,3,Mercer Island
882566,4,3560,0,3,Redmond
963000,4,3530,0,3,Kirkland
345000,4,2280,0,3,Maple Valley
2065000,4,4350,0,3,Bellevue
800000,3,3830,0,3,Woodinville
314500,3,2050,0,3,Federal Way
530000,3,3660,0,4,Enumclaw
650000,4,3350,0,3,Black Diamond
349500,3,1270,0,3,Seattle
1198000,4,3400,0,3,Seattle
165050,3,1200,0,3,Enumclaw
580000,3,2200,0,3,Bellevue
330000,3,1680,0,3,Seattle
875000,5,3840,0,3,Sammamish
500000,2,950,0,3,Seattle
445000,4,2280,0,3,Kent
274900,4,1970,0,3,Kent
219950,3,1620,0,4,Covington
691500,4,2600,0,3,Seattle
459500,2,1250,0,3,Seattle
955500,4,2130,0,3,Seattle
328950,4,2550,0,5,Kent
307000,3,1150,0,3,North Bend
382500,3,1040,0,4,Issaquah
1150000,4,3340,0,3,Kirkland
1297000,6,2630,0,5,Seattle
478000,3,1640,0,3,Issaquah
260000,2,770,0,4,Shoreline
850000,4,4350,0,3,Issaquah
616000,4,1700,0,3,Seattle
540000,3,2050,0,3,Sammamish
300000,3,1660,0,3,Duvall
507500,3,1990,0,3,Redmond
3800000,5,7050,0,4,Clyde Hill
241000,3,1770,0,3,Auburn
485000,3,2440,0,3,Redmond
695000,3,2620,0,3,Woodinville
548000,4,2440,0,3,Newcastle
345000,2,1080,0,3,Seattle
280000,3,1090,0,4,Renton
450000,3,1400,0,3,Kenmore
515000,3,2010,0,3,Kenmore
1014250,3,1640,0,5,Bellevue
739900,5,3290,0,3,Sammamish
600000,2,2510,0,3,Bothell
370000,2,860,0,3,Seattle
729032,4,2840,0,4,Bellevue
510000,3,1750,0,3,Black Diamond
425000,3,1300,0,3,Redmond
1080000,3,3890,0,3,Seattle
337000,3,1460,0,3,Seattle
563000,4,1410,0,5,Seattle
1695000,4,3770,0,5,Seattle
245000,3,1190,0,5,Seattle
590000,3,1410,0,4,Seattle
695000,3,2500,0,5,Seattle
402500,2,800,0,5,Seattle
435000,3,2530,0,3,Duvall
660000,3,2570,0,3,Redmond
300000,3,2090,0,3,Federal Way
600000,5,2980,0,3,Seattle
205000,3,1170,0,3,Covington
357500,3,2080,0,3,Maple Valley
1110000,5,3350,0,4,Seattle
332888,2,1050,0,3,Seattle
174000,2,900,0,3,Pacific
515000,2,1050,0,5,Seattle
392000,5,3740,0,3,Des Moines
485000,4,1430,0,3,Seattle
217500,3,1400,0,4,Federal Way
502000,3,1600,0,4,Woodinville
820000,3,2880,0,3,Bellevue
1640000,3,3140,0,4,Seattle
102500,2,820,0,3,Seattle
925000,5,5190,0,3,Snoqualmie
540000,4,2180,0,4,Redmond
600000,2,910,0,3,Seattle
406000,4,1580,0,4,Seattle
620000,4,2130,0,5,Seattle
1060000,4,4570,0,3,Sammamish
401000,3,1240,0,3,Sammamish
725000,3,1860,0,4,Seattle
276000,1,370,0,5,Seattle
500000,5,3130,0,3,Issaquah
375000,3,2530,0,4,Kent
2300000,4,3970,0,4,Seattle
260000,3,1920,0,4,Kent
1565000,4,2970,0,4,Bellevue
431000,4,2300,0,3,Renton
321000,4,1830,0,3,Maple Valley
433000,4,1550,0,4,Seattle
920000,4,4080,0,3,Redmond
482000,3,1710,0,3,Sammamish
712000,3,2375,0,3,Redmond
505000,4,2200,0,4,Bellevue
2367000,3,3530,1,3,Mercer Island
452000,3,1110,0,4,Redmond
581000,4,1630,0,3,Seattle
952500,4,2550,0,4,Seattle
808000,4,2500,0,4,Bellevue
476000,4,2890,0,3,Seattle
535000,4,1420,0,4,Seattle
1356925,4,4270,0,5,Seattle
629800,3,2390,0,3,Issaquah
417838,4,2530,0,3,Maple Valley
399895,4,2701,0,3,Auburn
825000,4,3990,0,3,Redmond
300000,4,2303,0,3,Auburn
640000,2,1540,0,3,Seattle
460000,3,1450,0,3,Seattle
525000,2,1160,0,3,Seattle
499990,4,2910,0,3,North Bend
1020000,4,3770,0,3,Kirkland
675000,5,2900,0,3,Bellevue
512031,3,1540,0,3,Seattle
310000,2,700,0,4,Seattle
1075000,3,3280,0,3,Seattle
255000,4,2430,0,3,Seattle
435000,3,1900,0,3,Bothell
453000,3,1660,0,3,Kirkland
260000,4,1620,0,4,Kent
659000,4,2090,0,4,Mercer Island
223000,3,1110,0,4,Kent
851000,5,3760,0,3,Bellevue
605000,3,2080,0,4,Redmond
895000,4,1950,0,3,Seattle
519000,5,2570,0,3,Normandy Park
535000,3,2330,0,3,Woodinville
489000,3,3700,0,3,SeaTac
250000,3,1920,0,3,Burien
580000,3,1900,0,3,Seattle
1038000,4,1440,0,4,Bellevue
605000,4,2940,0,5,Kenmore
599950,4,2500,0,3,Redmond
700000,3,2490,0,3,Redmond
480000,3,1470,0,4,Seattle
329950,4,2120,0,3,Maple Valley
250000,3,1200,0,3,Kent
345000,5,2450,0,3,Kent
175000,4,1780,0,3,Des Moines
185000,5,1590,0,3,Seattle
411000,4,2370,0,4,Auburn
690000,3,1760,0,3,Seattle
265000,4,1940,0,4,Shoreline
720000,4,3550,0,4,Bothell
256000,4,2050,0,3,Des Moines
255000,4,1680,0,3,Auburn
540000,3,1320,0,3,Seattle
481015,3,1550,0,3,Kirkland
575000,3,2680,0,5,Issaquah
339950,3,2390,0,3,Kent
475000,4,2040,0,4,Shoreline
732000,3,2670,0,4,Seattle
860000,4,1880,0,4,Seattle
389000,4,2400,0,4,Seattle
645000,3,2270,0,4,Seattle
475000,4,1850,0,5,Kirkland
550000,4,2160,0,3,Seattle
305000,2,2160,0,3,Tukwila
782000,2,1570,0,4,Seattle
545000,3,1340,0,4,Seattle
394500,4,3002,0,3,Kent
600000,5,2190,0,5,Redmond
1300000,4,2610,0,4,Clyde Hill
300000,2,1010,0,3,Shoreline
330000,4,2105,0,3,Kent
723000,4,2430,0,3,Seattle
2271150,4,4040,0,4,Medina
480000,5,2160,0,3,Snoqualmie
496000,2,900,0,3,Seattle
625000,3,1820,0,3,Seattle
475000,4,2100,0,5,Seattle
275250,3,1520,0,4,Maple Valley
253000,2,1310,0,4,Kent
630000,4,2190,0,4,Kirkland
660500,5,2950,0,5,Seattle
262000,5,1870,0,3,Seattle
2147500,3,4660,0,5,Seattle
552000,3,1840,0,3,Bellevue
1411600,2,3180,0,5,Bellevue
736000,2,1500,0,3,Seattle
355000,3,1730,0,3,Shoreline
305000,3,1580,0,3,Renton
484998,4,1540,0,3,Issaquah
1054690,4,3390,0,3,Seattle
334500,2,830,0,3,Seattle
475000,4,2620,0,3,North Bend
309780,3,2242,0,3,Auburn
795000,4,2890,0,3,Bellevue
274500,3,1450,0,3,Maple Valley
265050,2,800,0,3,Seattle
567500,3,2280,0,3,Issaquah
915000,3,3850,0,3,Redmond
285000,5,2270,0,3,Auburn
445838,3,2250,0,3,Seattle
304900,4,2600,0,4,Kent
940000,4,2490,0,5,Mercer Island
1127000,4,3160,0,4,Kirkland
835000,4,4930,0,3,Auburn
290000,3,1440,0,3,Renton
250000,3,1770,0,4,Auburn
342000,4,2300,0,3,Kent
1012000,4,2980,0,3,Bellevue
400000,4,2230,0,4,Shoreline
312500,3,1830,0,3,Renton
267000,3,1740,0,4,Tukwila
575000,3,1530,0,3,Seattle
810000,3,1520,0,4,Bellevue
850000,3,3230,0,5,Seattle
1015000,3,3620,0,3,Seattle
1100000,4,5070,0,3,Redmond
240000,3,1570,0,3,Burien
198000,4,2080,0,4,Auburn
565000,4,2230,0,4,Redmond
1195000,5,3420,0,3,Mercer Island
340000,8,2790,0,3,Shoreline
815000,4,3150,0,3,Kirkland
1875000,4,3930,0,3,Bellevue
588000,5,2190,0,5,Seattle
280500,4,1890,0,3,Auburn
390000,4,1900,0,3,Kent
509000,2,1930,0,3,Bellevue
490600,3,3316,0,3,Federal Way
650000,3,1380,0,5,Mercer Island
715000,3,2080,0,3,Seattle
529950,3,1240,0,5,Seattle
265000,3,1020,0,5,Renton
1755000,3,2360,0,3,Seattle
1140000,3,2780,0,4,Sammamish
610000,3,2300,0,3,Bellevue
554729,4,2020,0,5,Seattle
395000,5,1840,0,3,Burien
341000,3,1390,0,3,Seattle
264500,4,2060,0,4,Federal Way
395000,4,2640,0,3,Kent
640000,3,1980,0,3,Bellevue
430000,3,1810,0,3,Seattle
410000,4,1700,0,5,Kirkland
220000,4,1200,0,3,Seattle
1625000,4,2980,0,3,Seattle
405500,2,1350,0,3,Seattle
633000,4,2360,0,3,Seattle
295950,2,1190,0,3,Shoreline
1042031,4,4110,0,4,Bellevue
605000,4,2800,0,3,Bellevue
255000,2,920,0,3,Seattle
474000,3,1530,0,3,Redmond
370000,2,860,0,3,Seattle
288000,3,1520,0,3,Maple Valley
100000,2,660,0,4,Kent
1150000,5,3580,0,3,Kirkland
600000,5,3000,0,4,Redmond
515000,5,2740,0,5,Bothell
345000,4,2040,0,3,Burien
975000,6,2520,1,3,Seattle
850000,3,2470,0,3,Mercer Island
439990,3,1930,0,3,Seattle
554950,3,2950,0,3,Renton
605000,3,2610,0,3,Snoqualmie
609000,3,1630,0,3,Seattle
425000,3,1400,0,3,Seattle
399900,2,1410,0,3,Issaquah
1025000,4,4370,0,3,Renton
2351956,4,5010,0,3,Mercer Island
519995,4,2590,0,3,Renton
625000,3,1300,0,5,Kirkland
600000,3,2320,0,3,Issaquah
1200000,4,2700,0,3,Seattle
1738000,4,2920,0,4,Seattle
671000,4,3130,0,3,Seattle
459500,3,1470,0,3,Seattle
499000,3,1540,0,3,Seattle
1280000,4,3160,0,3,Seattle
395000,3,1480,0,3,Kirkland
861990,5,3595,0,3,Redmond
382500,2,1190,0,3,Seattle
404950,4,2340,0,4,Auburn
530000,3,1320,0,3,Seattle
195000,2,1190,0,4,Issaquah
747500,4,2350,0,4,Kenmore
199990,3,1100,0,3,Federal Way
548800,4,1660,0,3,Seattle
870000,4,3040,0,3,Sammamish
588000,3,1860,0,5,Seattle
775000,4,4100,0,3,Woodinville
670000,6,4050,0,4,Issaquah
445000,2,1240,0,3,Seattle
300000,4,2200,0,3,Renton
480000,3,1680,0,4,Bellevue
300000,3,930,0,5,Seattle
360000,3,1800,0,3,Tukwila
527000,6,3000,0,3,Seattle
875000,3,1820,0,4,Bellevue
266000,4,1995,0,4,Federal Way
866000,4,3990,0,3,Redmond
335950,2,800,0,5,Seattle
215000,3,960,0,5,Federal Way
481000,4,2286,0,3,Renton
320000,3,2220,0,3,Kenmore
295000,3,1940,0,4,Enumclaw
295000,3,1640,0,4,Seattle
320000,3,1120,0,4,Woodinville
780000,4,2600,0,3,Seattle
437500,3,1490,0,5,Seattle
443000,5,1650,0,3,Seattle
575000,4,2400,0,3,Sammamish
245000,2,1500,0,3,Seattle
450000,3,1990,0,3,Kenmore
536000,2,1130,0,3,Seattle
685000,3,2030,0,4,Redmond
373000,4,1590,0,4,Shoreline
450000,3,1480,0,4,Redmond
645000,4,2690,0,3,Sammamish
1275000,3,3870,0,3,Bellevue
230000,3,1390,0,3,Renton
593000,3,1830,0,3,Issaquah
558000,2,1580,0,5,Seattle
538250,3,2590,0,3,Des Moines
